epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,433.334,0,234.746,0,0,0,0,0,0,567.082,0,0.00034,0.00034,0.00034
2,838.835,0,31.3262,0,0,0,0,0,0,2878.04,0,0.00068614,0.00068614,0.00068614
